"catalog_schema_version","record_id","stage_order","stage","experiment_id","experiment_title","scientific_role","status","environment","method","comparison","initialization","sample_size","unit_of_analysis","configuration_json","metric","estimate","ci95_low","ci95_high","uncertainty_method","result_scope","source_tex","source_artifact","interpretation","limitations","selection_reason"
"1","R008185","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","sampled_conditional_fixed","","adverse","100","independent run/seed","{""beta"":""0.2"",""n"":""32"",""method"":""detached_conditional_sampled"",""handoff_update"":"""",""beta_after"":"""",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","pi1_a0","0.7657838573931657","0.765255069257092","0.7663126455292394","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008188","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","sampled_conditional_handoff","","adverse","100","independent run/seed","{""beta"":""0.2"",""n"":""32"",""method"":""detached_conditional_sampled"",""handoff_update"":""2000"",""beta_after"":""0.0"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","population_return","0.9794086826263049","0.9793755168728938","0.9794418483797159","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008189","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","sampled_conditional_handoff","","adverse","100","independent run/seed","{""beta"":""0.2"",""n"":""32"",""method"":""detached_conditional_sampled"",""handoff_update"":""2000"",""beta_after"":""0.0"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","q","0.9868627872498068","0.9868186187855044","0.9869069557141092","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008190","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","sampled_conditional_handoff","","adverse","100","independent run/seed","{""beta"":""0.2"",""n"":""32"",""method"":""detached_conditional_sampled"",""handoff_update"":""2000"",""beta_after"":""0.0"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","pi1_a0","0.9891674666490747","0.9891557518960381","0.9891791814021114","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008193","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","full_oracle_handoff","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""method"":""full_pooled_fisher_oracle"",""handoff_update"":""2000"",""beta_after"":""0.0"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","population_return","0.9814655433724013","0.9814360463624886","0.981495040382314","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008194","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","full_oracle_handoff","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""method"":""full_pooled_fisher_oracle"",""handoff_update"":""2000"",""beta_after"":""0.0"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","q","0.9880760102302","0.9880355407893134","0.9881164796710865","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008195","4","sampled_two_state_handoff","step4_handoff_main","Temporary sampled conditional barrier handoff","focused handoff experiment","complete","sampled two-step three-action MDP","full_oracle_handoff","","adverse","100","independent run/seed","{""beta"":""0.1"",""n"":""32"",""method"":""full_pooled_fisher_oracle"",""handoff_update"":""2000"",""beta_after"":""0.0"",""alpha"":""0.05"",""normalize_returns"":""0"",""center_returns"":""0"",""finite_fraction"":""1.0"",""experiment"":""handoff"",""reward_noise_std"":""0.0""}","pi1_a0","0.9900150036557186","0.9900057893112684","0.9900242180001688","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/summary.csv","Tests whether reward-only learning can continue after temporary sampled conditional support protection.","The full oracle handoff is an upper diagnostic reference, not the candidate neural algorithm.","Temporary-barrier endpoint"
"1","R008207","4","sampled_two_state_handoff","step4_handoff_paired","Paired temporary-barrier handoff differences","focused handoff experiment","complete","sampled two-step three-action MDP","sampled_conditional_fixed","detached_conditional_sampled","adverse","100","independent run/seed","{""beta"":""0.2"",""experiment"":""handoff"",""beta_after"":"""",""handoff_update"":"""",""n"":""32""}","population_return","0.12369266433290575","0.12276564103377707","0.12461968763203443","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/paired_differences.csv","Paired differences isolate schedule effects under common seed streams.","","Paired temporary-barrier comparison"
"1","R008210","4","sampled_two_state_handoff","step4_handoff_paired","Paired temporary-barrier handoff differences","focused handoff experiment","complete","sampled two-step three-action MDP","sampled_conditional_handoff","detached_conditional_sampled","adverse","100","independent run/seed","{""beta"":""0.2"",""experiment"":""handoff"",""beta_after"":""0.0"",""handoff_update"":""2000"",""n"":""32""}","population_return","0.4842827490330955","0.4842493632859177","0.48431613478027324","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/paired_differences.csv","Paired differences isolate schedule effects under common seed streams.","","Paired temporary-barrier comparison"
"1","R008213","4","sampled_two_state_handoff","step4_handoff_paired","Paired temporary-barrier handoff differences","focused handoff experiment","complete","sampled two-step three-action MDP","full_oracle_handoff","full_pooled_fisher_oracle","adverse","100","independent run/seed","{""beta"":""0.1"",""experiment"":""handoff"",""beta_after"":""0.0"",""handoff_update"":""2000"",""n"":""32""}","population_return","0.4863396097791917","0.4863101379107157","0.48636908164766773","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/full/paired_differences.csv","Paired differences isolate schedule effects under common seed streams.","","Paired temporary-barrier comparison"
"1","R008255","4","sampled_two_state_handoff","step4_switch_time_sweep","Temporary-barrier switch-time robustness sweep","predeclared robustness check","complete","sampled two-step three-action MDP","500","","adverse","100","independent run/seed","{}","population_return","0.49401794889747913","0.4940073068538963","0.49402859094106194","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/final_endpoints.csv","Checks whether the handoff conclusion depends accidentally on switching at update 2000.","This is a narrow schedule robustness sweep, not a broad hyperparameter search.","Switch-time robustness endpoint"
"1","R008256","4","sampled_two_state_handoff","step4_switch_time_sweep","Temporary-barrier switch-time robustness sweep","predeclared robustness check","complete","sampled two-step three-action MDP","500","","adverse","100","independent run/seed","{}","q","0.0038764502660397202","0.003858364926939013","0.0038945356051404275","two-sided 95% Student-t interval across independent runs/seeds","aggregate","exploration/sampled_tabular_mdp/sampled_two_state.tex","exploration/results/tabular_mdp/two_step_trap_sampled/handoff/robustness/final_endpoints.csv","Checks whether the handoff conclusion depends accidentally on switching at update 2000.","This is a narrow schedule robustness sweep, not a broad hyperparameter search.","Switch-time robustness endpoint"
